r_angstrom,pristine_rdf,Irr._Core_0-15A_rdf,Irr._Shell_15-30A_rdf,Irr._Outer_30-45A_rdf,Irr._Far_45-60A_rdf
3.75,0.00101537406665509,0.012360098352472954,0.009132690559180399,0.002909490663729404,0.002095341208175357
3.8000000000000003,0.002499497511930548,0.014102061984483548,0.010616453796655495,0.0048622451771467715,0.0041118404173011635
3.85,0.005727442853839057,0.015150754130350769,0.012211863583294508,0.008651215687579187,0.00767951352613943
3.9000000000000004,0.011750005391400135,0.013710601291020395,0.013702755251557439,0.012630451600969168,0.012829439149401971
3.95,0.019782307156039278,0.014827679338369423,0.01448537049776583,0.016926583981828485,0.01845985559391168
4.0,0.026174531162460792,0.013400443843995006,0.01475165420984476,0.02070355195119111,0.022701013901590118
4.050000000000001,0.027450606573053166,0.012868536436915684,0.014851194484736475,0.022004402512276724,0.024184995787032346
4.1,0.023775376402288263,0.012657095778008852,0.01403058685048544,0.020798973490495042,0.022351639665303246
4.15,0.018453594404331076,0.011712665174611787,0.01391310234487113,0.01762368516176982,0.019189333276391017
4.2,0.01407010133356713,0.011988058631699584,0.012689956599263216,0.015586557128908142,0.015568221765243667
4.25,0.011517835054046402,0.012078545797258219,0.012694046470932766,0.014144377964280173,0.013280262200938591
4.300000000000001,0.010648594577420283,0.012274516198962518,0.012637203452695709,0.012968899500278358,0.01224349024923501
4.35,0.011486144451771332,0.013312066158417572,0.011913260045009085,0.012616954328454397,0.011959573000426365
4.4,0.013035033659851232,0.013799493271828217,0.012246531183677299,0.011817017851784097,0.011731290182218001
4.45,0.012351275356035718,0.014373499843054067,0.012122420141201363,0.01092227516194045,0.011032824238484886
4.5,0.00990813729216105,0.015034995381488716,0.01240647076256794,0.00924870819456523,0.009591444654393417
4.55,0.006087335522386292,0.01618525403754541,0.012755758163575376,0.00766513092016934,0.007559580125868007
4.6000000000000005,0.003761170164247088,0.01835853585053571,0.014061691141418869,0.007034357195812748,0.006537585091884284
4.65,0.0041813895575667556,0.02012752519595103,0.015594361021472025,0.007697537128484982,0.006865886938867023
4.7,0.007008026563736429,0.021398411172295254,0.01725597440114117,0.009899438686369774,0.009399338813979615
4.75,0.012384026454656756,0.02251324936002775,0.019801429976083865,0.014234396276873777,0.013818377259258404
4.8,0.01788235626194901,0.02369378485570485,0.02350995079264684,0.019426140090233093,0.019539442759670136
4.8500000000000005,0.02452503751841776,0.02489029730499161,0.026842203914782512,0.02658876102449182,0.025889028109139477
4.9,0.03217720639660532,0.026023500000080625,0.031749034914984,0.034057441197518815,0.03324502209507313
4.95,0.042242957809323314,0.02865418912165969,0.03522889442642013,0.041112919565184515,0.04147873033293982
5.0,0.05239534243172842,0.02923549562955807,0.03860331658610513,0.04849434435410137,0.04985273784199229
5.05,0.05880345512302475,0.031146358248812903,0.04020914931709419,0.05328889412209568,0.05609750447325804
5.1000000000000005,0.060084039793885505,0.03215456207860825,0.04171210998041315,0.05672413677859944,0.05936035205727735
5.15,0.06190597543860363,0.03276595999231918,0.04115771248679118,0.05759972672704006,0.060923556056689275
5.2,0.06358359851811023,0.03178767315416244,0.0395528844120806,0.056574179224865115,0.06026066031089313
5.25,0.0610402169424079,0.032144148417306555,0.0373783482165555,0.05264501396630728,0.0555615981079347
5.300000000000001,0.04975319471378724,0.032752978839986006,0.03453108207970528,0.04438080690530629,0.04644278935519848
5.3500000000000005,0.032788091956209686,0.03245332373120599,0.031611502287765166,0.03390941621612907,0.034298143132006284
