site_type,distance_angstrom
FCC,0.62911
FCC,0.567982
FCC,0.539104
FCC,0.41235
FCC,0.590657
FCC,0.52639
FCC,0.23285
FCC,0.516341
FCC,0.1127
FCC,0.672
FCC,0.20215
FCC,0.188721
FCC,0.567773
FCC,0.327955
FCC,0.658643
FCC,0.380937
FCC,0.276415
FCC,0.309554
FCC,0.495386
FCC,0.119524
FCC,0.59663
FCC,0.620225
FCC,0.269053
FCC,0.57334
FCC,0.444043
FCC,0.561753
FCC,0.515039
FCC,0.309796
FCC,0.71715
FCC,0.391368
FCC,0.431385
FCC,0.428516
FCC,0.640763
FCC,0.374419
FCC,0.653209
FCC,0.288296
FCC,0.280065
FCC,0.389201
FCC,0.501191
FCC,0.387834
FCC,0.767534
FCC,0.225562
FCC,0.180107
FCC,0.472931
FCC,0.580686
FCC,0.466867
FCC,0.656373
FCC,0.309381
FCC,0.305495
FCC,0.34099
FCC,0.689521
FCC,0.291627
FCC,0.455716
FCC,0.178553
FCC,0.593843
FCC,0.488547
FCC,0.42974
FCC,0.467777
FCC,0.553687
FCC,0.468884
FCC,0.438588
FCC,0.488279
FCC,0.692779
FCC,0.435355
FCC,0.625152
FCC,0.601581
FCC,0.556304
FCC,0.280071
FCC,0.741394
FCC,0.521639
FCC,0.681737
FCC,0.467145
FCC,0.476727
FCC,0.62673
FCC,0.645493
FCC,0.447037
FCC,0.731897
FCC,0.590733
FCC,0.387601
FCC,0.483909
FCC,0.37543
FCC,0.674343
FCC,0.462391
FCC,0.351487
FCC,0.536684
FCC,0.361491
FCC,0.197185
FCC,0.35953
FCC,0.511662
FCC,0.655999
FCC,0.492839
FCC,0.494561
FCC,0.372743
FCC,0.360525
FCC,0.576949
FCC,0.744892
FCC,0.605291
FCC,0.534258
FCC,0.539858
FCC,0.515536
FCC,0.57122
FCC,0.833332
FCC,0.635414
FCC,0.538944
FCC,0.621047
FCC,0.548429
FCC,0.3603
FCC,0.557246
FCC,0.33453
FCC,0.599531
FCC,0.662787
FCC,0.761032
FCC,0.690009
FCC,0.54393
FCC,0.477994
FCC,0.619472
FCC,0.58263
FCC,0.527128
FCC,0.882696
FCC,0.546301
FCC,0.754516
FCC,0.543372
FCC,0.720895
FCC,0.661595
FCC,0.586825
FCC,0.835459
FCC,0.342666
FCC,0.818425
FCC,0.719527
FCC,0.781514
FCC,0.365243
FCC,0.592808
FCC,0.432317
FCC,0.58378
FCC,0.157055
FCC,0.768877
FCC,0.529754
FCC,0.218211
FCC,0.260562
FCC,0.833902
FCC,0.491768
FCC,0.631036
FCC,0.460736
FCC,0.462341
FCC,0.291942
FCC,0.494725
FCC,0.30253
FCC,0.55313
FCC,0.569067
FCC,0.321368
FCC,0.259804
FCC,0.496532
FCC,0.267212
FCC,0.534382
FCC,0.571608
FCC,0.426096
FCC,0.230313
FCC,0.556604
FCC,0.396697
FCC,0.626511
FCC,0.406651
FCC,0.330394
FCC,0.681995
FCC,0.343895
FCC,0.666395
FCC,0.285266
FCC,0.244527
FCC,0.644885
FCC,0.339671
FCC,0.656135
FCC,0.634726
FCC,0.377394
FCC,0.575947
FCC,0.274978
FCC,0.710836
FCC,0.678962
FCC,0.430713
FCC,0.265792
FCC,0.609713
FCC,0.364762
FCC,0.606075
FCC,0.569018
FCC,0.382707
FCC,0.268598
FCC,0.553434
FCC,0.33817
FCC,0.591457
FCC,0.4471
FCC,0.439426
FCC,0.463148
FCC,0.617607
FCC,0.417942
FCC,0.306424
FCC,0.345579
FCC,0.63574
FCC,0.189584
FCC,0.5212
FCC,0.439776
FCC,0.40386
FCC,0.486678
FCC,0.376466
FCC,0.471901
FCC,0.548151
FCC,0.267367
FCC,0.360012
FCC,0.590056
FCC,0.254115
FCC,0.552429
FCC,0.698473
FCC,0.556895
FCC,0.33075
FCC,0.637008
FCC,0.419053
FCC,0.464186
FCC,0.589908
FCC,0.526536
FCC,0.530759
FCC,0.476003
FCC,0.632467
FCC,0.386628
FCC,0.693913
FCC,0.390183
FCC,0.353762
FCC,0.5865
FCC,0.603603
FCC,0.456917
FCC,0.560972
FCC,0.54014
FCC,0.313454
FCC,0.536867
FCC,0.506203
FCC,0.42771
FCC,0.552865
FCC,0.555068
FCC,0.473532
FCC,0.534699
FCC,0.639775
FCC,0.476897
FCC,0.718879
FCC,0.376505
FCC,0.317658
FCC,0.552128
FCC,0.592946
FCC,0.541479
FCC,0.623106
FCC,0.604712
FCC,0.543995
FCC,0.439758
FCC,0.582736
FCC,0.52631
FCC,0.609785
FCC,0.506988
FCC,0.384038
FCC,0.585067
FCC,0.525592
FCC,0.453341
FCC,0.62746
FCC,0.522338
FCC,0.509889
FCC,0.45565
FCC,0.634368
FCC,0.522841
FCC,0.654968
FCC,0.404719
FCC,0.330511
FCC,0.606613
FCC,0.368585
FCC,0.749403
FCC,0.510767
FCC,0.315022
FCC,0.481466
FCC,0.480611
FCC,0.53547
FCC,0.679476
FCC,0.409013
FCC,0.513046
FCC,0.413355
FCC,0.374863
FCC,0.39775
FCC,0.433266
FCC,0.546639
FCC,0.47561
FCC,0.573931
FCC,0.472039
FCC,0.615215
FCC,0.302975
FCC,0.625733
FCC,0.568429
FCC,0.530638
FCC,0.532293
FCC,0.570425
FCC,0.493446
FCC,0.559931
FCC,0.652759
FCC,0.546186
FCC,0.389362
FCC,0.705983
FCC,0.549991
FCC,0.524025
FCC,0.636347
FCC,0.382479
FCC,0.50451
FCC,0.540087
FCC,0.668385
FCC,0.271836
FCC,0.772084
FCC,0.500092
FCC,0.515626
FCC,0.409979
FCC,0.298869
FCC,0.627024
FCC,0.214743
FCC,0.729735
FCC,0.50705
FCC,0.516788
FCC,0.306925
FCC,0.313822
FCC,0.512864
FCC,0.171477
FCC,0.461713
FCC,0.550017
FCC,0.404573
FCC,0.159752
FCC,0.429948
FCC,0.271539
FCC,0.499328
FCC,0.334167
FCC,0.582524
FCC,0.180336
FCC,0.487682
FCC,0.189377
FCC,0.536786
FCC,0.575964
FCC,0.180736
FCC,0.177484
FCC,0.511301
FCC,0.205266
FCC,0.521199
FCC,0.492672
FCC,0.215419
FCC,0.189207
FCC,0.460466
FCC,0.239927
FCC,0.485478
FCC,0.364146
FCC,0.396813
FCC,0.59592
FCC,0.276289
FCC,0.462642
FCC,0.234763
FCC,0.221369
FCC,0.481464
FCC,0.292035
FCC,0.638202
FCC,0.297108
FCC,0.200925
FCC,0.571396
FCC,0.395769
FCC,0.526635
FCC,0.549926
FCC,0.425875
FCC,0.232794
FCC,0.565538
FCC,0.21101
FCC,0.297052
FCC,0.510894
FCC,0.259159
FCC,0.236155
FCC,0.57991
FCC,0.299134
FCC,0.335047
FCC,0.32168
FCC,0.546373
FCC,0.205314
FCC,0.449083
FCC,0.327376
FCC,0.349132
FCC,0.210695
FCC,0.494446
FCC,0.318245
FCC,0.521366
FCC,0.415553
FCC,0.293488
FCC,0.394656
FCC,0.072897
FCC,0.520545
FCC,0.348778
FCC,0.335508
FCC,0.241374
FCC,0.509304
FCC,0.215324
FCC,0.446003
FCC,0.370454
FCC,0.586613
FCC,0.397888
FCC,0.28106
FCC,0.512131
FCC,0.57155
FCC,0.253951
FCC,0.496131
FCC,0.401932
FCC,0.470851
FCC,0.479865
FCC,0.342225
FCC,0.341251
FCC,0.530977
FCC,0.123761
FCC,0.646884
FCC,0.564796
FCC,0.252888
FCC,0.540457
FCC,0.175851
FCC,0.310458
FCC,0.326057
FCC,0.531576
FCC,0.214446
FCC,0.431424
FCC,0.361513
FCC,0.367726
FCC,0.379722
FCC,0.398977
FCC,0.191301
FCC,0.41898
FCC,0.28545
FCC,0.4044
FCC,0.503233
FCC,0.569405
FCC,0.487228
FCC,0.575944
FCC,0.417652
FCC,0.466451
FCC,0.439707
FCC,0.475866
FCC,0.455316
FCC,0.601651
FCC,0.480723
FCC,0.564958
FCC,0.529069
FCC,0.56784
FCC,0.273111
FCC,0.608985
FCC,0.329262
FCC,0.606215
FCC,0.614297
FCC,0.538694
FCC,0.339819
FCC,0.60155
FCC,0.408383
FCC,0.288015
FCC,0.305752
FCC,0.424029
FCC,0.583861
FCC,0.458128
FCC,0.249862
FCC,0.430418
FCC,0.352239
FCC,0.38768
FCC,0.444192
FCC,0.374607
FCC,0.475445
FCC,0.502959
FCC,0.334686
FCC,0.337413
FCC,0.330983
FCC,0.579158
FCC,0.445017
FCC,0.590705
FCC,0.559681
FCC,0.643788
FCC,0.46057
FCC,0.620426
FCC,0.548209
FCC,0.331683
FCC,0.464437
FCC,0.558665
FCC,0.651702
FCC,0.519925
FCC,0.663662
FCC,0.589079
FCC,0.616289
FCC,0.718228
FCC,0.47515
FCC,0.450521
FCC,0.518959
FCC,0.310419
FCC,0.382244
FCC,0.378503
FCC,0.270699
FCC,0.508575
FCC,0.504426
FCC,0.449345
FCC,0.501395
FCC,0.507292
FCC,0.40252
FCC,0.559278
FCC,0.571433
FCC,0.443155
FCC,0.547472
FCC,0.543304
FCC,0.467793
FCC,0.427831
FCC,0.312183
FCC,0.607788
FCC,0.448897
FCC,0.676036
FCC,0.329247
FCC,0.32695
FCC,0.145584
FCC,0.404558
FCC,0.334798
FCC,0.533195
FCC,0.714636
FCC,0.295708
FCC,0.225519
FCC,0.544474
FCC,0.345733
FCC,0.490713
FCC,0.306788
FCC,0.45744
FCC,0.53539
FCC,0.46155
FCC,0.284134
FCC,0.407014
FCC,0.293041
FCC,0.515977
FCC,0.304299
FCC,0.499235
FCC,0.417067
FCC,0.613536
FCC,0.213069
FCC,0.280514
FCC,0.6811
FCC,0.528152
FCC,0.353811
FCC,0.364839
FCC,0.151019
FCC,0.430138
FCC,0.630059
FCC,0.25595
FCC,0.238402
FCC,0.540232
FCC,0.183871
FCC,0.469197
FCC,0.608592
FCC,0.451518
FCC,0.29475
FCC,0.491992
FCC,0.249104
FCC,0.351883
FCC,0.448501
FCC,0.318058
FCC,0.680764
FCC,0.243809
FCC,0.360457
FCC,0.36919
FCC,0.38186
FCC,0.181138
FCC,0.440492
FCC,0.444098
FCC,0.202639
FCC,0.566328
FCC,0.169098
FCC,0.450079
FCC,0.543264
FCC,0.242313
FCC,0.45527
FCC,0.282882
FCC,0.557835
FCC,0.424263
FCC,0.220566
FCC,0.374128
FCC,0.159942
FCC,0.557167
FCC,0.315637
FCC,0.378605
FCC,0.518791
FCC,0.347425
FCC,0.613918
FCC,0.487233
FCC,0.36896
FCC,0.497348
FCC,0.285145
FCC,0.22756
FCC,0.360468
FCC,0.444176
FCC,0.442848
FCC,0.47764
FCC,0.134425
FCC,0.377554
FCC,0.419983
FCC,0.405995
FCC,0.299537
FCC,0.733207
FCC,0.252987
FCC,0.296248
FCC,0.467613
FCC,0.443349
FCC,0.155361
FCC,0.458641
FCC,0.355221
FCC,0.238284
FCC,0.244546
FCC,0.529979
FCC,0.377873
FCC,0.651884
FCC,0.276959
FCC,0.438789
FCC,0.550379
FCC,0.471284
FCC,0.475788
FCC,0.534228
FCC,0.291686
FCC,0.373761
FCC,0.573444
FCC,0.635843
FCC,0.369312
FCC,0.631867
FCC,0.58667
FCC,0.401322
FCC,0.38406
FCC,0.590559
FCC,0.328799
FCC,0.586754
FCC,0.332614
FCC,0.374655
FCC,0.608073
FCC,0.489759
FCC,0.258416
FCC,0.548927
FCC,0.511658
FCC,0.281539
FCC,0.398802
FCC,0.404335
FCC,0.513651
FCC,0.558984
FCC,0.352437
FCC,0.349697
FCC,0.410602
FCC,0.534166
FCC,0.457729
FCC,0.573335
FCC,0.328275
FCC,0.303894
FCC,0.399429
FCC,0.42706
FCC,0.55603
FCC,0.539886
FCC,0.474026
FCC,0.469835
FCC,0.58061
FCC,0.466938
FCC,0.482371
FCC,0.472689
FCC,0.353181
FCC,0.37775
FCC,0.632997
FCC,0.514202
FCC,0.702627
FCC,0.484663
FCC,0.590967
FCC,0.450479
FCC,0.44766
FCC,0.46784
FCC,0.411105
FCC,0.347467
FCC,0.395109
FCC,0.479535
FCC,0.1727
FCC,0.551275
FCC,0.487096
FCC,0.436819
FCC,0.520347
FCC,0.389774
FCC,0.478116
FCC,0.235628
FCC,0.568625
FCC,0.448991
FCC,0.499373
FCC,0.336949
FCC,0.507799
FCC,0.325919
FCC,0.741993
FCC,0.359081
FCC,0.406838
FCC,0.490093
FCC,0.454699
FCC,0.205864
FCC,0.519901
FCC,0.32469
FCC,0.682424
FCC,0.204677
FCC,0.344868
FCC,0.382757
FCC,0.649296
FCC,0.474715
FCC,0.720738
FCC,0.499734
FCC,0.278877
FCC,0.307759
FCC,0.451939
FCC,0.188962
FCC,0.629011
FCC,0.502286
FCC,0.546707
FCC,0.234062
FCC,0.606751
FCC,0.521514
FCC,0.223966
FCC,0.210747
FCC,0.493184
FCC,0.20224
FCC,0.512543
FCC,0.418797
FCC,0.322328
FCC,0.492592
FCC,0.3508
FCC,0.627495
FCC,0.378033
FCC,0.158249
FCC,0.535111
FCC,0.315528
FCC,0.494758
FCC,0.525682
FCC,0.501192
FCC,0.255528
FCC,0.482286
FCC,0.262843
FCC,0.447689
FCC,0.520221
FCC,0.404583
FCC,0.198441
FCC,0.611357
FCC,0.047123
FCC,0.328084
FCC,0.154674
FCC,0.445513
FCC,0.191895
FCC,0.580206
FCC,0.600693
FCC,0.145843
FCC,0.170161
FCC,0.395322
FCC,0.152579
FCC,0.456748
FCC,0.419797
FCC,0.127004
FCC,0.437139
FCC,0.29252
FCC,0.772474
FCC,0.228118
FCC,0.187392
FCC,0.193101
FCC,0.482129
FCC,0.330928
FCC,0.40613
FCC,0.525174
FCC,0.550893
FCC,0.215005
FCC,0.442865
FCC,0.329988
FCC,0.436008
FCC,0.409929
FCC,0.420402
FCC,0.27692
FCC,0.232481
FCC,0.421336
FCC,0.136384
FCC,0.353933
FCC,0.235435
FCC,0.236909
FCC,0.457625
FCC,0.435063
FCC,0.254406
FCC,0.592274
FCC,0.217888
FCC,0.408767
FCC,0.345109
FCC,0.440276
FCC,0.17222
FCC,0.434602
FCC,0.292447
FCC,0.32755
FCC,0.53183
FCC,0.451627
FCC,0.241978
FCC,0.578672
FCC,0.316552
FCC,0.338473
FCC,0.510639
FCC,0.657403
FCC,0.331746
FCC,0.739441
FCC,0.563037
FCC,0.35577
FCC,0.45531
FCC,0.518758
FCC,0.380543
FCC,0.552325
FCC,0.311437
FCC,0.56278
FCC,0.433362
FCC,0.633342
FCC,0.299081
FCC,0.557043
FCC,0.364448
FCC,0.625516
FCC,0.416341
FCC,0.57649
FCC,0.372182
FCC,0.478986
FCC,0.451314
FCC,0.296047
FCC,0.254563
FCC,0.562482
FCC,0.169342
FCC,0.433225
FCC,0.406188
FCC,0.291599
FCC,0.284324
FCC,0.345751
FCC,0.368047
FCC,0.377451
FCC,0.495263
FCC,0.263468
FCC,0.3319
FCC,0.22429
FCC,0.575421
FCC,0.403732
FCC,0.555993
FCC,0.572873
FCC,0.547101
FCC,0.389804
FCC,0.589178
FCC,0.665963
FCC,0.313206
FCC,0.556622
FCC,0.39252
FCC,0.440819
FCC,0.444502
FCC,0.557405
FCC,0.477754
FCC,0.50923
FCC,0.567746
FCC,0.551566
FCC,0.508503
FCC,0.467077
FCC,0.616503
FCC,0.423142
FCC,0.247731
FCC,0.652077
FCC,0.346695
FCC,0.600754
FCC,0.422812
FCC,0.640457
FCC,0.497703
FCC,0.297829
FCC,0.603342
FCC,0.514701
FCC,0.482174
FCC,0.667304
FCC,0.459632
FCC,0.312438
FCC,0.253179
FCC,0.578567
FCC,0.218444
FCC,0.479091
FCC,0.50652
FCC,0.381607
FCC,0.285161
FCC,0.392744
FCC,0.277658
FCC,0.639686
FCC,0.434979
FCC,0.201422
FCC,0.327063
FCC,0.591947
FCC,0.364644
FCC,0.508822
FCC,0.58744
FCC,0.349447
FCC,0.344077
FCC,0.587761
FCC,0.345607
FCC,0.500886
FCC,0.425174
FCC,0.508547
FCC,0.34638
FCC,0.559408
FCC,0.350191
FCC,0.649174
FCC,0.47354
FCC,0.20651
FCC,0.466974
FCC,0.15981
FCC,0.513995
FCC,0.394331
FCC,0.256603
FCC,0.613402
FCC,0.413479
FCC,0.615388
FCC,0.239464
FCC,0.344526
FCC,0.487609
FCC,0.2465
FCC,0.572346
FCC,0.499414
FCC,0.455532
FCC,0.185236
FCC,0.418728
FCC,0.109586
FCC,0.387787
FCC,0.618438
FCC,0.303183
FCC,0.109517
FCC,0.528438
FCC,0.19377
FCC,0.423216
FCC,0.296218
FCC,0.426267
FCC,0.289122
FCC,0.537618
FCC,0.450021
FCC,0.227101
FCC,0.255895
FCC,0.581607
FCC,0.307183
FCC,0.552447
FCC,0.367147
FCC,0.203938
FCC,0.514927
FCC,0.27428
FCC,0.511993
FCC,0.507951
FCC,0.324757
FCC,0.264395
FCC,0.572631
FCC,0.437308
FCC,0.563349
FCC,0.151915
FCC,0.333923
FCC,0.260502
FCC,0.453887
FCC,0.156815
FCC,0.522715
FCC,0.462478
FCC,0.15213
FCC,0.390894
FCC,0.312064
FCC,0.220186
FCC,0.276739
FCC,0.367631
FCC,0.113932
FCC,0.48642
FCC,0.212271
FCC,0.10707
FCC,0.33849
FCC,0.450281
FCC,0.167271
FCC,0.417248
FCC,0.107385
FCC,0.240526
FCC,0.46242
FCC,0.366384
FCC,0.200576
FCC,0.356245
FCC,0.165318
FCC,0.124533
FCC,0.403834
FCC,0.506962
FCC,0.11023
FCC,0.452311
FCC,0.211626
FCC,0.420369
FCC,0.475556
FCC,0.597244
FCC,0.39603
FCC,0.392412
FCC,0.405553
FCC,0.584944
FCC,0.375566
FCC,0.647374
FCC,0.490991
FCC,0.610655
FCC,0.353283
FCC,0.53753
FCC,0.568707
FCC,0.276326
FCC,0.32942
FCC,0.376785
FCC,0.396931
FCC,0.500329
FCC,0.430028
FCC,0.551259
FCC,0.387799
FCC,0.658759
FCC,0.498105
FCC,0.233935
FCC,0.41244
FCC,0.194199
FCC,0.538203
FCC,0.382539
FCC,0.192437
FCC,0.213591
FCC,0.232768
FCC,0.142533
FCC,0.415455
FCC,0.270694
FCC,0.529984
FCC,0.401687
FCC,0.110785
FCC,0.16411
FCC,0.256161
FCC,0.474391
FCC,0.333919
FCC,0.418386
FCC,0.424072
FCC,0.481679
FCC,0.507156
FCC,0.478524
FCC,0.578808
FCC,0.650276
FCC,0.348796
FCC,0.551597
FCC,0.498949
FCC,0.415534
FCC,0.620751
FCC,0.594592
FCC,0.348144
FCC,0.581058
FCC,0.487653
FCC,0.677945
FCC,0.646905
FCC,0.284347
FCC,0.307415
FCC,0.674167
FCC,0.541722
FCC,0.58971
FCC,0.56823
FCC,0.330004
FCC,0.264985
FCC,0.629796
FCC,0.28518
FCC,0.743219
FCC,0.43218
FCC,0.57444
FCC,0.430015
FCC,0.423847
FCC,0.351005
FCC,0.61907
FCC,0.344043
FCC,0.742295
FCC,0.625773
FCC,0.386103
FCC,0.246429
FCC,0.669941
FCC,0.376243
FCC,0.652079
FCC,0.586127
FCC,0.326045
FCC,0.212116
FCC,0.501056
FCC,0.195892
FCC,0.560809
FCC,0.525164
FCC,0.432916
FCC,0.254077
FCC,0.697333
FCC,0.225942
FCC,0.363501
FCC,0.558835
FCC,0.476501
FCC,0.407359
FCC,0.730259
FCC,0.393868
FCC,0.804605
FCC,0.591815
FCC,0.332679
FCC,0.618998
FCC,0.285376
FCC,0.662512
FCC,0.317644
FCC,0.397511
FCC,0.633063
FCC,0.397554
FCC,0.606531
FCC,0.600161
FCC,0.244031
FCC,0.646855
FCC,0.308965
FCC,0.578397
FCC,0.624209
FCC,0.344465
FCC,0.213813
FCC,0.584976
FCC,0.243496
FCC,0.554208
FCC,0.559766
FCC,0.325034
FCC,0.293073
FCC,0.425398
FCC,0.342242
FCC,0.602116
FCC,0.450559
FCC,0.615323
FCC,0.25255
FCC,0.557442
FCC,0.448967
FCC,0.286791
FCC,0.524898
FCC,0.299233
FCC,0.68137
FCC,0.259139
FCC,0.337868
FCC,0.527826
FCC,0.324703
FCC,0.644849
FCC,0.603874
FCC,0.244865
FCC,0.578411
FCC,0.420871
FCC,0.553949
FCC,0.607745
FCC,0.350459
FCC,0.50089
FCC,0.207511
FCC,0.440554
FCC,0.208231
FCC,0.485338
FCC,0.344997
FCC,0.239503
FCC,0.089498
FCC,0.470648
FCC,0.550749
FCC,0.347999
FCC,0.434423
FCC,0.30837
FCC,0.304059
FCC,0.271023
FCC,0.418941
FCC,0.251796
FCC,0.56812
FCC,0.387086
FCC,0.336035
FCC,0.521949
FCC,0.479147
FCC,0.269579
FCC,0.570652
FCC,0.223511
FCC,0.328788
FCC,0.378391
FCC,0.459789
FCC,0.285809
FCC,0.312292
FCC,0.301758
FCC,0.557822
FCC,0.444452
FCC,0.662765
FCC,0.590847
FCC,0.517084
FCC,0.4041
FCC,0.234017
FCC,0.497453
FCC,0.555843
FCC,0.191189
FCC,0.480549
FCC,0.461252
FCC,0.451844
FCC,0.415723
FCC,0.555049
FCC,0.258453
FCC,0.591777
FCC,0.473299
FCC,0.406967
FCC,0.547434
FCC,0.449399
FCC,0.305515
FCC,0.53349
FCC,0.460582
FCC,0.372482
FCC,0.410105
FCC,0.295354
FCC,0.579955
FCC,0.27508
FCC,0.1353
FCC,0.294766
FCC,0.299762
FCC,0.3087
FCC,0.45201
FCC,0.214073
FCC,0.424108
FCC,0.412893
FCC,0.154025
FCC,0.306161
FCC,0.244128
FCC,0.431825
FCC,0.614643
FCC,0.696393
FCC,0.329637
FCC,0.666942
FCC,0.549627
FCC,0.491916
FCC,0.728353
FCC,0.463481
FCC,0.507385
FCC,0.630112
FCC,0.679025
FCC,0.446351
FCC,0.631855
FCC,0.593424
FCC,0.645601
FCC,0.74681
FCC,0.372532
FCC,0.538406
FCC,0.700656
FCC,0.390204
FCC,0.767956
FCC,0.277963
FCC,0.327483
FCC,0.687033
FCC,0.335853
FCC,0.760096
FCC,0.505627
FCC,0.274696
FCC,0.449323
FCC,0.695153
FCC,0.321982
FCC,0.522079
FCC,0.551353
FCC,0.425789
FCC,0.396686
FCC,0.148486
FCC,0.581208
FCC,0.451125
FCC,0.623394
FCC,0.457781
FCC,0.446237
FCC,0.355371
FCC,0.639988
FCC,0.5501
FCC,0.544791
FCC,0.269664
FCC,0.275754
FCC,0.354581
FCC,0.568538
FCC,0.371156
FCC,0.595656
FCC,0.676949
FCC,0.331889
FCC,0.373177
FCC,0.677784
FCC,0.298368
FCC,0.510809
FCC,0.460918
FCC,0.431969
FCC,0.275061
FCC,0.580679
FCC,0.362827
FCC,0.504896
FCC,0.399778
FCC,0.356617
FCC,0.537075
FCC,0.399913
FCC,0.564651
FCC,0.388644
FCC,0.307363
FCC,0.652067
FCC,0.474174
FCC,0.653218
FCC,0.380994
FCC,0.226802
FCC,0.672231
FCC,0.393207
FCC,0.439711
FCC,0.539355
FCC,0.315357
FCC,0.288238
FCC,0.590527
FCC,0.195573
FCC,0.638625
FCC,0.519929
FCC,0.539111
FCC,0.26768
FCC,0.614724
FCC,0.235389
FCC,0.430805
FCC,0.332978
FCC,0.559205
FCC,0.381866
FCC,0.667821
FCC,0.427986
FCC,0.19147
FCC,0.505503
FCC,0.218733
FCC,0.58766
FCC,0.574696
FCC,0.535599
FCC,0.468368
FCC,0.316327
FCC,0.526775
FCC,0.384563
FCC,0.289982
FCC,0.366806
FCC,0.609714
FCC,0.225882
FCC,0.600468
FCC,0.217852
FCC,0.497089
FCC,0.279937
FCC,0.504906
FCC,0.238503
FCC,0.502513
FCC,0.33292
FCC,0.382104
FCC,0.41825
FCC,0.343978
FCC,0.200547
FCC,0.315751
FCC,0.42248
FCC,0.202626
FCC,0.414929
FCC,0.251243
FCC,0.329067
FCC,0.310926
FCC,0.49881
FCC,0.253071
FCC,0.454189
FCC,0.160891
FCC,0.241945
FCC,0.335871
FCC,0.51375
FCC,0.416243
FCC,0.422959
FCC,0.319128
FCC,0.358589
FCC,0.305723
FCC,0.400119
FCC,0.218232
FCC,0.413073
FCC,0.246924
FCC,0.275427
FCC,0.494422
FCC,0.431734
FCC,0.331167
FCC,0.568721
FCC,0.476882
FCC,0.464069
FCC,0.382198
FCC,0.475152
FCC,0.395544
FCC,0.534819
FCC,0.414132
FCC,0.26489
FCC,0.47603
FCC,0.595876
FCC,0.500914
FCC,0.51424
FCC,0.562849
FCC,0.541428
FCC,0.628009
FCC,0.620303
FCC,0.256214
FCC,0.620514
FCC,0.438415
FCC,0.214494
FCC,0.348697
FCC,0.228673
FCC,0.362786
FCC,0.385718
FCC,0.113353
FCC,0.204109
FCC,0.277448
FCC,0.122247
FCC,0.407487
FCC,0.254544
FCC,0.542354
FCC,0.440443
FCC,0.217029
FCC,0.21977
FCC,0.156214
FCC,0.596186
FCC,0.483208
FCC,0.611796
FCC,0.557754
FCC,0.607285
FCC,0.456614
FCC,0.704449
FCC,0.762706
FCC,0.431013
FCC,0.402504
FCC,0.692957
FCC,0.435486
FCC,0.544727
FCC,0.55216
FCC,0.68085
FCC,0.534136
FCC,0.561479
FCC,0.564415
FCC,0.50529
FCC,0.631662
FCC,0.775087
FCC,0.584607
FCC,0.363342
FCC,0.332397
FCC,0.616523
FCC,0.347045
FCC,0.856523
FCC,0.709094
FCC,0.423395
FCC,0.432869
FCC,0.683055
FCC,0.201369
FCC,0.697281
FCC,0.72961
FCC,0.436336
FCC,0.208734
FCC,0.215289
FCC,0.500602
FCC,0.403866
FCC,0.528565
FCC,0.315404
FCC,0.492013
FCC,0.398937
FCC,0.645277
FCC,0.57306
FCC,0.719424
FCC,0.56533
FCC,0.269083
FCC,0.24767
FCC,0.673639
FCC,0.349191
FCC,0.480724
FCC,0.611698
FCC,0.282721
FCC,0.482689
FCC,0.730917
FCC,0.415008
FCC,0.754614
FCC,0.449701
FCC,0.40748
FCC,0.353365
FCC,0.481033
FCC,0.443144
FCC,0.745183
FCC,0.41657
FCC,0.393892
FCC,0.65114
FCC,0.233334
FCC,0.55538
FCC,0.565612
FCC,0.155227
FCC,0.53096
FCC,0.372127
FCC,0.717716
FCC,0.305368
FCC,0.321277
FCC,0.640908
FCC,0.383918
FCC,0.572422
FCC,0.565633
FCC,0.396572
FCC,0.333419
FCC,0.530476
FCC,0.204541
FCC,0.464941
FCC,0.245879
FCC,0.686572
FCC,0.136176
FCC,0.481921
FCC,0.258312
FCC,0.556905
FCC,0.36934
FCC,0.624695
FCC,0.296957
FCC,0.307918
FCC,0.577374
FCC,0.29592
FCC,0.57163
FCC,0.418813
FCC,0.291232
FCC,0.55174
FCC,0.362005
FCC,0.606753
FCC,0.330644
FCC,0.24983
FCC,0.486061
FCC,0.296465
FCC,0.581493
FCC,0.349498
FCC,0.530183
FCC,0.337635
FCC,0.413132
FCC,0.367269
FCC,0.625399
FCC,0.420631
FCC,0.207121
FCC,0.456475
FCC,0.326223
FCC,0.311158
FCC,0.506318
FCC,0.464641
FCC,0.222633
FCC,0.371816
FCC,0.186284
FCC,0.450665
FCC,0.414691
FCC,0.451073
FCC,0.145062
FCC,0.332005
FCC,0.220181
FCC,0.192986
FCC,0.344433
FCC,0.464299
FCC,0.33204
FCC,0.498498
FCC,0.325667
FCC,0.358081
FCC,0.362882
FCC,0.369364
FCC,0.197672
FCC,0.612051
FCC,0.153241
FCC,0.402933
FCC,0.385911
FCC,0.466393
FCC,0.529704
FCC,0.663866
FCC,0.415759
FCC,0.557384
FCC,0.486034
FCC,0.691226
FCC,0.405787
FCC,0.654915
FCC,0.529759
FCC,0.518222
FCC,0.519517
FCC,0.53029
FCC,0.40239
FCC,0.498169
FCC,0.387107
FCC,0.181665
FCC,0.571797
FCC,0.507737
FCC,0.451095
FCC,0.546859
FCC,0.536291
FCC,0.355647
FCC,0.527712
FCC,0.329508
FCC,0.53367
FCC,0.348219
FCC,0.310374
FCC,0.255043
FCC,0.085062
FCC,0.19069
